series_model,dealer,category,cars,manager,zone,date,month,state,city,qty_sold,sold_price,car_insurance,state_tax,consumer_family_status,consumer_profession,any_other_brand_preferred,year,month_num,total_revenue,total_cost_per_unit,total_cost,net_revenue,price_tier
PRIMUS,BULWARD,LUXURY,BEATLE,VENKTA RAO,WEST,2019-06-30,Jun,KEA,KOCHI,2,227700,36432.0,2277.0,SINGLE,BUSINESS,NO,2019,6,455400,38709.0,77418.0,377982.0,Budget
PRIMUS,BULWARD,BASIC,BEATLE,VENKTA RAO,SOUTH,2019-10-20,Oct,DL,DWARKA,10,222010,10212.46,816.9968,FAMILY,BUSINESS,YES,2019,10,2220100,11029.4568,110294.568,2109805.432,Budget
PRIMUS,BULWARD,BASIC,SANTRO,VENKTA RAO,EAST,2019-01-09,Jan,AP,VIZAG,22,225400,27048.0,2254.0,SPOUSE,BUSINESS,YES,2019,1,4958800,29302.0,644644.0,4314156.0,Budget
PRIMUS,MITUSHI,LUXURY,SANTRO,VENKTA RAO,EAST,2019-05-17,May,RAJ,BIKANER,13,214020,4280.4,85.608,FAMILY,BUSINESS,YES,2019,5,2782260,4366.008,56758.104,2725501.896,Budget
PRIMUS,MITUSHI,LUXURY,SANTRO,VENKTA RAO,SOUTH,2019-06-14,Jun,PB,PATIALA,12,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,6,2996808,34962.76,419553.12,2577254.88,Budget
PRIMUS,BULWARD,BASIC,HAWK,VENKTA RAO,EAST,2019-04-06,Apr,CHD,SECTOR 1,17,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,4,5797238,30691.26,521751.42,5275486.58,Mid-Range
PRIMUS,AUTOCAT,BASIC,HAWK,VENKTA RAO,NORTH,2019-08-25,Aug,ASM,TEZPUR,22,231802,27816.24,2225.2992,SPOUSE,BUSINESS,YES,2019,8,5099644,30041.539200000003,660913.8624000001,4438730.1376,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,EAST,2019-01-01,Jan,KTK,BGLORE,12,230000,16100.0,4600.0,SINGLE,JOB,YES,2019,1,2760000,20700.0,248400.0,2511600.0,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,SOUTH,2019-01-15,Jan,AP,VIZAG,11,225400,27048.0,2254.0,FAMILY,JOB,NO,2019,1,2479400,29302.0,322322.0,2157078.0,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,SOUTH,2019-02-12,Feb,HR,KAITHAL,15,296080,34345.28,1717.264,FAMILY,JOB,NO,2019,2,4441200,36062.544,540938.16,3900261.84,Mid-Range
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,VENKTA RAO,EAST,2019-04-23,Apr,KEA,KOLLAM,4,227700,36432.0,2277.0,FAMILY,JOB,YES,2019,4,910800,38709.0,154836.0,755964.0,Budget
PRIMUS,AUTOCAT,SUPER,ALTO,VENKTA RAO,WEST,2019-07-02,Jul,KEA,KOVALAM,17,227700,36432.0,2277.0,SPOUSE,JOB,YES,2019,7,3870900,38709.0,658053.0,3212847.0,Budget
PRIMUS,AUTOCAT,LUXURY,ALTO,VENKTA RAO,WEST,2019-07-30,Jul,KTK,BGLORE,6,230000,16100.0,4600.0,SPOUSE,JOB,YES,2019,7,1380000,20700.0,124200.0,1255800.0,Budget
PRIMUS,MITUSHI,LUXURY,ALTO,VENKTA RAO,WEST,2019-09-04,Sep,KEA,VARKALA,5,227700,36432.0,2277.0,FAMILY,JOB,YES,2019,9,1138500,38709.0,193545.0,944955.0,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,VENKTA RAO,EAST,2019-12-19,Dec,HR,SONIPAT,3,296080,34345.28,1717.264,FAMILY,JOB,NO,2019,12,888240,36062.544,108187.63200000001,780052.368,Mid-Range
PRIMUS,AUTOCAT,EXTRA CLASS,SANTRO,VENKTA RAO,EAST,2019-01-01,Jan,KTK,BGLORE,12,320000,22400.0,6400.0,SINGLE,JOB,YES,2019,1,3840000,28800.0,345600.0,3494400.0,Mid-Range
PRIMUS,AUTOCAT,BASIC,SANTRO,VENKTA RAO,SOUTH,2019-01-15,Jan,AP,VIZAG,13,315400,37848.0,3154.0,FAMILY,JOB,NO,2019,1,4100200,41002.0,533026.0,3567174.0,Mid-Range
PRIMUS,NIKE,LUXURY,ALTO,VENKTA RAO,SOUTH,2019-02-12,Feb,HR,KAITHAL,9,337290,39125.64,1956.282,FAMILY,JOB,NO,2019,2,3035610,41081.922,369737.298,2665872.702,Mid-Range
PRIMUS,AUTOCAT,EXTRA CLASS,SANTRO,VENKTA RAO,SOUTH,2019-04-21,Apr,RAJ,JODHPUR,2,304020,6080.4,121.608,SINGLE,JOB,YES,2019,4,608040,6202.008,12404.016,595635.984,Mid-Range
PRIMUS,AUTOCAT,SUPER,SANTRO,VENKTA RAO,WEST,2019-06-30,Jun,RAJ,JODHPUR,0,304020,6080.4,121.608,SINGLE,JOB,YES,2019,6,0,6202.008,0.0,0.0,Mid-Range
PRIMUS,BULWARD,LUXURY,SANTRO,VENKTA RAO,SOUTH,2019-09-08,Sep,KTK,BGLORE,4,320000,22400.0,6400.0,GIFT,JOB,NO,2019,9,1280000,28800.0,115200.0,1164800.0,Mid-Range
PRIMUS,BULWARD,LUXURY,SANTRO,VENKTA RAO,SOUTH,2019-10-06,Oct,DL,CP,14,312010,14352.46,1148.1968,GIFT,JOB,YES,2019,10,4368140,15500.656799999999,217009.1952,4151130.8048,Mid-Range
PRIMUS,BULWARD,LUXURY,SANTRO,VENKTA RAO,WEST,2019-11-03,Nov,ASM,GUWATI,0,321134,38536.08,3082.8864,GIFT,JOB,YES,2019,11,0,41618.966400000005,0.0,0.0,Mid-Range
PRIMUS,BULWARD,BASIC,SANTRO,VENKTA RAO,NORTH,2019-11-17,Nov,RAJ,AJMER,10,304020,6080.4,121.608,SINGLE,JOB,YES,2019,11,3040200,6202.008,62020.08,2978179.92,Mid-Range
PRIMUS,NIKE,EXTRA CLASS,BEAT,VENKTA RAO,WEST,2019-01-20,Jan,CHD,SECTOR 29,11,442377,30966.39,8847.54,FAMILY,JOB,YES,2019,1,4866147,39813.93,437953.23,4428193.77,Premium
PRIMUS,NIKE,LUXURY,BEAT,VENKTA RAO,WEST,2019-02-03,Feb,HR,KAITHAL,11,427389,49577.124,2478.8562,FAMILY,JOB,YES,2019,2,4701279,52055.980200000005,572615.7822,4128663.2177999998,Premium
PRIMUS,NIKE,LUXURY,BEAT,VENKTA RAO,WEST,2019-02-17,Feb,RAJ,BIKANER,3,334020,6680.4,133.608,SPOUSE,JOB,YES,2019,2,1002060,6814.008,20442.023999999998,981617.976,Mid-Range
PRIMUS,NIKE,LUXURY,BEAT,VENKTA RAO,EAST,2019-02-24,Feb,KTK,BIDAR,1,350000,24500.0,7000.0,FAMILY,JOB,YES,2019,2,350000,31500.0,31500.0,318500.0,Mid-Range
PRIMUS,MITUSHI,LUXURY,US18,VENKTA RAO,SOUTH,2019-01-13,Jan,CHD,SECTOR 29,1,812117,56848.19,16242.34,GIFT,JOB,YES,2019,1,812117,73090.53,73090.53,739026.47,Premium
PRIMUS,MITUSHI,LUXURY,US18,VENKTA RAO,NORTH,2019-02-24,Feb,AP,TENALI,11,795400,95448.0,7954.0,FAMILY,JOB,YES,2019,2,8749400,103402.0,1137422.0,7611978.0,Premium
PRIMUS,BULWARD,BASIC,US18,VENKTA RAO,SOUTH,2019-04-25,Apr,KEA,KOCHI,9,797700,127632.0,7977.0,FAMILY,JOB,YES,2019,4,7179300,135609.0,1220481.0,5958819.0,Premium
PRIMUS,BULWARD,BASIC,US18,VENKTA RAO,NORTH,2019-06-20,Jun,PB,PATIALA,1,810553,89160.83,24316.59,FAMILY,JOB,NO,2019,6,810553,113477.42,113477.42,697075.58,Premium
PRIMUS,NIKE,LUXURY,US18,VENKTA RAO,WEST,2019-12-12,Dec,AP,HYDERABAD,54,795400,95448.0,7954.0,SINGLE,JOB,YES,2019,12,42951600,103402.0,5583708.0,37367892.0,Premium
PRIMUS,MITUSHI,SUPER,PUNTO,VENKTA RAO,WEST,2019-09-10,Sep,DL,CP,2,342010,15732.46,1258.5968,SINGLE,JOB,NO,2019,9,684020,16991.0568,33982.1136,650037.8864,Mid-Range
PRIMUS,AUTOCAT,BASIC,PUNTO,VENKTA RAO,NORTH,2019-10-22,Oct,CHD,SECTOR 4,0,425668,29796.76,8513.36,FAMILY,JOB,YES,2019,10,0,38310.119999999995,0.0,0.0,Premium
PRIMUS,NIKE,BASIC,MARUTI 800,VENKTA RAO,SOUTH,2019-01-07,Jan,AP,VIZAG,14,215400,25848.0,2154.0,FAMILY,JOB,YES,2019,1,3015600,28002.0,392028.0,2623572.0,Budget
PRIMUS,BULWARD,BASIC,MARUTI 800,VENKTA RAO,WEST,2019-12-04,Dec,PB,LUD,44,316877,34856.47,9506.31,SINGLE,JOB,YES,2019,12,13942588,44362.78,1951962.3199999998,11990625.68,Mid-Range
PRIMUS,BULWARD,BASIC,BEATLE,VENKTA RAO,SOUTH,2019-03-22,Mar,KTK,UDUPAI,4,230000,16100.0,4600.0,SINGLE,JOB,YES,2019,3,920000,20700.0,82800.0,837200.0,Budget
PRIMUS,BULWARD,BASIC,BEATLE,VENKTA RAO,WEST,2019-04-19,Apr,AP,AMARVATI,7,225400,27048.0,2254.0,FAMILY,JOB,YES,2019,4,1577800,29302.0,205114.0,1372686.0,Budget
PRIMUS,BULWARD,LUXURY,BEATLE,VENKTA RAO,WEST,2019-06-14,Jun,PB,PATIALA,2,249734,27470.74,7492.02,FAMILY,JOB,NO,2019,6,499468,34962.76,69925.52,429542.48,Budget
PRIMUS,BULWARD,LUXURY,SANTRO,VENKTA RAO,SOUTH,2019-04-03,Apr,PB,PATIALA,14,249734,27470.74,7492.02,GIFT,JOB,YES,2019,4,3496276,34962.76,489478.64,3006797.36,Budget
PRIMUS,MITUSHI,BASIC,SANTRO,VENKTA RAO,EAST,2019-09-06,Sep,CHD,SECTOR 29,12,341014,23870.98,6820.28,GIFT,JOB,YES,2019,9,4092168,30691.26,368295.12,3723872.88,Mid-Range
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,VENKTA RAO,SOUTH,2019-04-09,Apr,PB,LUD,1,249734,27470.74,7492.02,SPOUSE,STUDENT,YES,2019,4,249734,34962.76,34962.76,214771.24,Budget
PRIMUS,AUTOCAT,SUPER,ALTO,VENKTA RAO,NORTH,2019-06-18,Jun,AP,HYDERABAD,15,225400,27048.0,2254.0,FAMILY,STUDENT,NO,2019,6,3381000,29302.0,439530.0,2941470.0,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,SOUTH,2019-09-26,Sep,PB,AMR,7,249734,27470.74,7492.02,SINGLE,STUDENT,YES,2019,9,1748138,34962.76,244739.32,1503398.68,Budget
PRIMUS,NIKE,SUPER,SANTRO,VENKTA RAO,EAST,2019-08-25,Aug,CHD,SECTOR 4,8,421813,29526.91,8436.26,SINGLE,STUDENT,YES,2019,8,3374504,37963.17,303705.36,3070798.64,Premium
PRIMUS,BULWARD,LUXURY,US18,VENKTA RAO,NORTH,2019-11-07,Nov,KTK,AJAYPURA,22,800000,56000.0,16000.0,FAMILY,STUDENT,NO,2019,11,17600000,72000.0,1584000.0,16016000.0,Premium
PRIMUS,NIKE,EXTRA CLASS,MARUTI 800,VENKTA RAO,NORTH,2019-04-01,Apr,RAJ,AJMER,3,204020,4080.4,81.608,GIFT,STUDENT,YES,2019,4,612060,4162.008,12486.024,599573.976,Budget
PRIMUS,BULWARD,BASIC,MARUTI 800,VENKTA RAO,SOUTH,2019-05-25,May,RAJ,JODHPUR,13,204020,4080.4,81.608,SINGLE,STUDENT,NO,2019,5,2652260,4162.008,54106.104,2598153.896,Budget
PRIMUS,BULWARD,LUXURY,BEATLE,VENKTA RAO,SOUTH,2019-07-28,Jul,RAJ,BIKANER,21,214020,4280.4,85.608,GIFT,STUDENT,NO,2019,7,4494420,4366.008,91686.16799999999,4402733.832,Budget
PRIMUS,BULWARD,BASIC,BEATLE,VENKTA RAO,WEST,2019-11-17,Nov,CHD,SECTOR 5,11,341014,23870.98,6820.28,SPOUSE,STUDENT,YES,2019,11,3751154,30691.26,337603.86,3413550.14,Mid-Range
PRIMUS,AUTOCAT,BASIC,HAWK,VENKTA RAO,EAST,2019-10-13,Oct,RAJ,BIKANER,21,214020,4280.4,85.608,FAMILY,STUDENT,NO,2019,10,4494420,4366.008,91686.16799999999,4402733.832,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,VENKTA RAO,WEST,2019-05-21,May,HR,SONIPAT,11,296080,34345.28,1717.264,FAMILY,SELF EMPLOYEED,NO,2019,5,3256880,36062.544,396687.984,2860192.016,Mid-Range
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,SOUTH,2019-11-07,Nov,KTK,BIDAR,23,230000,16100.0,4600.0,SINGLE,SELF EMPLOYEED,YES,2019,11,5290000,20700.0,476100.0,4813900.0,Budget
PRIMUS,NIKE,EXTRA CLASS,PUNTO,VENKTA RAO,WEST,2019-03-02,Mar,PB,AMR,2,446565,49122.15,13396.95,SINGLE,SELF EMPLOYEED,YES,2019,3,893130,62519.100000000006,125038.20000000001,768091.8,Premium
PRIMUS,BULWARD,BASIC,MARUTI 800,VENKTA RAO,SOUTH,2019-04-13,Apr,PB,PATIALA,9,316877,34856.47,9506.31,SPOUSE,SELF EMPLOYEED,NO,2019,4,2851893,44362.78,399265.02,2452627.98,Mid-Range
PRIMUS,BULWARD,LUXURY,BEATLE,VENKTA RAO,EAST,2019-09-22,Sep,RAJ,BIKANER,22,214020,4280.4,85.608,GIFT,SELF EMPLOYEED,YES,2019,9,4708440,4366.008,96052.17599999999,4612387.824,Budget
PRIMUS,MITUSHI,BASIC,HAWK,VENKTA RAO,WEST,2019-01-26,Jan,AP,TENALI,15,345400,41448.0,3454.0,SINGLE,SELF EMPLOYEED,YES,2019,1,5181000,44902.0,673530.0,4507470.0,Mid-Range
KLV,AUTOCAT,BASIC,ALTO,VENKTA RAO,WEST,2019-01-29,Jan,DL,CP,13,222010,10212.46,816.9968,SINGLE,BUSINESS,YES,2019,1,2886130,11029.4568,143382.93839999998,2742747.0616,Budget
KLV,NIKE,SUPER,ALTO,VENKTA RAO,EAST,2019-07-28,Jul,PB,PATIALA,4,395352,43488.72,11860.56,SINGLE,SELF EMPLOYEED,YES,2019,7,1581408,55349.28,221397.12,1360010.88,Mid-Range
KLV,NIKE,EXTRA CLASS,BEAT,VENKTA RAO,EAST,2019-01-13,Jan,DL,BADALPUR,4,342010,15732.46,1258.5968,SPOUSE,STUDENT,NO,2019,1,1368040,16991.0568,67964.2272,1300075.7728,Mid-Range
KLV,NIKE,LUXURY,BEAT,VENKTA RAO,SOUTH,2019-02-10,Feb,PB,PATIALA,1,422047,46425.17,12661.41,FAMILY,BUSINESS,YES,2019,2,422047,59086.58,59086.58,362960.42,Premium
KLV,NIKE,BASIC,BEAT,VENKTA RAO,WEST,2019-11-07,Nov,DL,DWARKA,3,342010,15732.46,1258.5968,FAMILY,JOB,YES,2019,11,1026030,16991.0568,50973.170399999995,975056.8296,Mid-Range
KLV,NIKE,BASIC,BEAT,VENKTA RAO,WEST,2019-12-05,Dec,PB,LUD,5,422047,46425.17,12661.41,SPOUSE,STUDENT,YES,2019,12,2110235,59086.58,295432.9,1814802.1,Premium
KLV,MITUSHI,BASIC,PUNTO,VENKTA RAO,WEST,2019-06-18,Jun,PB,PATIALA,2,446565,49122.15,13396.95,GIFT,JOB,NO,2019,6,893130,62519.100000000006,125038.20000000001,768091.8,Premium
KLV,BULWARD,BASIC,HAWK,VENKTA RAO,WEST,2019-03-02,Mar,DL,CP,21,222010,10212.46,816.9968,SINGLE,JOB,YES,2019,3,4662210,11029.4568,231618.59279999998,4430591.4072,Budget
KLV,BULWARD,BASIC,HAWK,VENKTA RAO,WEST,2019-07-07,Jul,CHD,SECTOR 5,20,341014,23870.98,6820.28,FAMILY,SELF EMPLOYEED,NO,2019,7,6820280,30691.26,613825.2,6206454.8,Mid-Range
TESS,BULWARD,LUXURY,ALTO,VENKTA RAO,NORTH,2019-08-21,Aug,PB,PATIALA,3,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,8,749202,34962.76,104888.28,644313.72,Budget
TESS,AUTOCAT,BASIC,ALTO,VENKTA RAO,WEST,2019-10-10,Oct,KEA,VARKALA,15,227700,36432.0,2277.0,SINGLE,JOB,YES,2019,10,3415500,38709.0,580635.0,2834865.0,Budget
TESS,AUTOCAT,SUPER,ALTO,VENKTA RAO,SOUTH,2019-12-05,Dec,DL,CP,15,222010,10212.46,816.9968,SPOUSE,STUDENT,YES,2019,12,3330150,11029.4568,165441.852,3164708.148,Budget
TESS,MITUSHI,LUXURY,US18,VENKTA RAO,WEST,2019-03-17,Mar,HR,PANIPAT,11,858644,99602.704,4980.1352,FAMILY,BUSINESS,YES,2019,3,9445084,104582.8392,1150411.2312,8294672.7688,Premium
TESS,BULWARD,BASIC,MARUTI 800,VENKTA RAO,WEST,2019-05-04,May,KEA,KOLLAM,12,217700,34832.0,2177.0,FAMILY,BUSINESS,YES,2019,5,2612400,37009.0,444108.0,2168292.0,Budget
TESS,BULWARD,BASIC,BEATLE,VENKTA RAO,NORTH,2019-01-25,Jan,DL,DWARKA,34,222010,10212.46,816.9968,SINGLE,JOB,YES,2019,1,7548340,11029.4568,375001.53119999997,7173338.4688,Budget
TESS,BULWARD,BASIC,BEATLE,VENKTA RAO,NORTH,2019-05-17,May,RAJ,AJMER,2,214020,4280.4,85.608,SINGLE,BUSINESS,NO,2019,5,428040,4366.008,8732.016,419307.984,Budget
TESS,BULWARD,LUXURY,BEATLE,VENKTA RAO,WEST,2019-08-25,Aug,PB,AMR,22,249734,27470.74,7492.02,SINGLE,JOB,NO,2019,8,5494148,34962.76,769180.7200000001,4724967.28,Budget
TESS,BULWARD,BASIC,BEATLE,VENKTA RAO,SOUTH,2019-12-15,Dec,KTK,AJAYPURA,21,230000,16100.0,4600.0,FAMILY,JOB,YES,2019,12,4830000,20700.0,434700.0,4395300.0,Budget
ELECTRA,BULWARD,EXTRA CLASS,HAWK,VENKTA RAO,SOUTH,2019-05-09,May,ASM,GUWATI,18,231802,27816.24,2225.2992,FAMILY,BUSINESS,NO,2019,5,4172436,30041.539200000003,540747.7056000001,3631688.2944,Budget
TESS,NIKE,BASIC,HAWK,VENKTA RAO,SOUTH,2019-05-19,May,PB,LUD,20,249734,27470.74,7492.02,SPOUSE,BUSINESS,YES,2019,5,4994680,34962.76,699255.2000000001,4295424.8,Budget
TESS,NIKE,BASIC,HAWK,VENKTA RAO,SOUTH,2019-12-01,Dec,KTK,AJAYPURA,13,230000,16100.0,4600.0,SINGLE,JOB,YES,2019,12,2990000,20700.0,269100.0,2720900.0,Budget
TESS,NIKE,EXTRA CLASS,SANTRO,VENKTA RAO,WEST,2019-05-05,May,DL,CP,0,312010,14352.46,1148.1968,SINGLE,BUSINESS,YES,2019,5,0,15500.656799999999,0.0,0.0,Mid-Range
ELECTRA,BULWARD,BASIC,SANTRO,VENKTA RAO,SOUTH,2019-02-06,Feb,DL,DWARKA,11,222010,10212.46,816.9968,FAMILY,JOB,YES,2019,2,2442110,11029.4568,121324.0248,2320785.9752,Budget
KLV,AUTOCAT,LUXURY,SANTRO,VENKTA RAO,WEST,2019-01-29,Jan,DL,CP,8,312010,14352.46,1148.1968,SINGLE,BUSINESS,YES,2019,1,2496080,15500.656799999999,124005.25439999999,2372074.7456,Mid-Range
KLV,BULWARD,LUXURY,SANTRO,VENKTA RAO,SOUTH,2019-03-12,Mar,AP,VIZAG,3,315400,37848.0,3154.0,FAMILY,BUSINESS,YES,2019,3,946200,41002.0,123006.0,823194.0,Mid-Range
KLV,BULWARD,BASIC,SANTRO,VENKTA RAO,NORTH,2019-04-09,Apr,PB,LUD,1,395352,43488.72,11860.56,SPOUSE,STUDENT,YES,2019,4,395352,55349.28,55349.28,340002.72,Mid-Range
KLV,AUTOCAT,EXTRA CLASS,SANTRO,VENKTA RAO,EAST,2019-06-02,Jun,PB,AMR,13,395352,43488.72,11860.56,SINGLE,BUSINESS,YES,2019,6,5139576,55349.28,719540.64,4420035.36,Mid-Range
KLV,MITUSHI,EXTRA CLASS,SANTRO,VENKTA RAO,SOUTH,2019-06-16,Jun,KEA,KOLLAM,1,317700,50832.0,3177.0,SINGLE,STUDENT,NO,2019,6,317700,54009.0,54009.0,263691.0,Mid-Range
KLV,BULWARD,SUPER,SANTRO,VENKTA RAO,SOUTH,2019-08-11,Aug,DL,CP,9,312010,14352.46,1148.1968,SINGLE,BUSINESS,NO,2019,8,2808090,15500.656799999999,139505.9112,2668584.0888,Mid-Range
KLV,NIKE,EXTRA CLASS,SANTRO,VENKTA RAO,WEST,2019-12-13,Dec,KTK,UDUPAI,2,320000,22400.0,6400.0,SINGLE,JOB,YES,2019,12,640000,28800.0,57600.0,582400.0,Mid-Range
KLV,BULWARD,BASIC,SANTRO,VENKTA RAO,WEST,2019-03-06,Mar,RAJ,AJMER,16,214020,4280.4,85.608,SINGLE,BUSINESS,NO,2019,3,3424320,4366.008,69856.128,3354463.872,Budget
KLV,MITUSHI,LUXURY,SANTRO,VENKTA RAO,SOUTH,2019-04-19,Apr,KEA,KOCHI,16,227700,36432.0,2277.0,SINGLE,JOB,YES,2019,4,3643200,38709.0,619344.0,3023856.0,Budget
KLV,MITUSHI,LUXURY,SANTRO,VENKTA RAO,WEST,2019-07-12,Jul,RAJ,JODHPUR,14,214020,4280.4,85.608,GIFT,BUSINESS,YES,2019,7,2996280,4366.008,61124.111999999994,2935155.888,Budget
KLV,MITUSHI,BASIC,SANTRO,VENKTA RAO,SOUTH,2019-08-09,Aug,DL,DWARKA,20,222010,10212.46,816.9968,SINGLE,STUDENT,NO,2019,8,4440200,11029.4568,220589.136,4219610.864,Budget
KLV,MITUSHI,BASIC,SANTRO,VENKTA RAO,SOUTH,2019-10-04,Oct,KTK,BGLORE,16,230000,16100.0,4600.0,SINGLE,BUSINESS,NO,2019,10,3680000,20700.0,331200.0,3348800.0,Budget
